color_name,color_hex,min_price,max_price,seller,guarantee,mobile_digi_id,title,brand,model,ram,memory,vietnam,active,not_active,site,dual_sim,url
سبز,#00e676,718000000,718000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565501,گوشی موبایل اپل مدل iPhone 13 Pro LLA تک سیم‌ کارت ظرفیت یک ترابایت و 6 گیگابایت رم - اکتیو ,Apple,iPhone 13 Pro LLA,6GB,1TB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565501
خاکستری,#9E9E9E,790000000,790000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565080,گوشی موبایل اپل مدل iPhone 13 Pro Max LLA تک سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - اکتیو ,Apple,iPhone 13 Pro Max LLA,6GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565080
طلایی,#c99212,689900000,689900000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565614,گوشی موبایل اپل مدل iPhone 13 Pro LLA تک سیم‌ کارت ظرفیت 256 گیگابایت و 6 گیگابایت رم - اکتیو  ,Apple,iPhone 13 Pro LLA,6GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565614
خاکستری,#9E9E9E,788000000,788000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565577,گوشی موبایل اپل مدل iPhone 13 Pro LLA تک سیم‌ کارت ظرفیت 512 گیگابایت و 6 گیگابایت رم - اکتیو ,Apple,iPhone 13 Pro LLA,6GB,512GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565577
طلایی,#c99212,699000000,699000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565646,گوشی موبایل اپل مدل iPhone 13 Pro JA تک سیم‌ کارت ظرفیت 256 گیگابایت و 6 گیگابایت رم - اکتیو,Apple,iPhone 13 Pro JA,6GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565646
خاکستری,#9E9E9E,769000000,769000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12565646,گوشی موبایل اپل مدل iPhone 13 Pro JA تک سیم‌ کارت ظرفیت 256 گیگابایت و 6 گیگابایت رم - اکتیو,Apple,iPhone 13 Pro JA,6GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12565646
نقره ای,#dedede,840000000,840000000, رایاتک,گارانتی 18 ماهه (فنی خدماتی فناوران ارتباطات ژینا) موبایل کمک,12557855,گوشی موبایل اپل مدل iPhone 13 Pro JA تک سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم - اکتیو ,Apple,iPhone 13 Pro JA,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12557855
خاکستری,#9E9E9E,171000000,180500000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,7475119,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy S21 FE 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-7475119
نقره ای,#dedede,53200000,53250000,سپاهان همراه یاقوت,گارانتی 18 ماهه هماهنگ,10849401,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10849401
مشکی,#212121,53500000,53550000,شرکت کوک همراه,گارانتی 18 ماهه همراه سرویس خاورمیانه,10849401,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10849401
سبز روشن,#4dff97,52200000,52200000,گسترش همراه,گارانتی 18 ماهه هماهنگ,10849401,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10849401
زرد لیمویی,#d2ff00,162700000,162700000,کیان ارتباط فردا,گارانتی 18 ماهه پویا همراه آرمان,11346304,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A54 5G,8GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346304
مشکی,#212121,162500000,162700000,آریا گستر پژواک,گارانتی 18 ماهه کاردو همراه دماوند,11346304,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A54 5G,8GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346304
مشکی,#212121,492000000,503890000,هیراد جوان,گارانتی 18 ماهه تجارت گستر هیراد جوان,11103764,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy S23 Ultra,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103764
سبز,#00e676,503500000,504000000,سانا همراه,گارانتی 18 ماهه تک تیم فن,11103764,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy S23 Ultra,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103764
کرم,#ffecca,504000000,504000000,گسترش همراه,گارانتی 18 ماهه ماناتل پارس,11103764,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy S23 Ultra,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103764
نقره ای,#dedede,115000000,115000000,فراز پیشرو,گارانتی 18 ماهه پرهام تجارت میهن البرز (مایتل ),10940394,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A34 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940394
زرد لیمویی,#d2ff00,111790000,116550000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه آرکا تجارت بیستون,10940394,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A34 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940394
مشکی,#212121,109900000,116550000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,10940394,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A34 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940394
مشکی,#212121,504000000,504000000,کیان ارتباط فردا,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),10631965,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,Samsung,Galaxy S23 Ultra,12GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10631965
سبز,#00e676,504000000,504000000,کیان ارتباط فردا,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),10631965,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,Samsung,Galaxy S23 Ultra,12GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10631965
نقره ای,#dedede,62800000,62800000,آبان دیجیتال,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),10937960,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A14,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10937960
مشکی,#212121,59900000,62800000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,10937960,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A14,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10937960
نقره ای,#dedede,89200000,89200000,آریا گستر پژواک,گارانتی 18 ماهه پارسه پیشتاز ونداد پرداز,11159286,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت,Samsung,Galaxy A24 4G,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11159286
مشکی,#212121,150350000,169990000,کارزین پلاس,گارانتی 18 ماهه ماریاتل (پارسیان باران پردازش هوشمند),10940362,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A54 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940362
زرد لیمویی,#d2ff00,153000000,153000000,دیجی‌کالا, گارانتی 18 ماهه دیجی کالا سرویس,10940362,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A54 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940362
مشکی,#212121,51200000,53990000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,10402620,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,64GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10402620
نقره ای,#dedede,53040000,53990000,تجارت هوشمند فاخر,گارانتی 18 ماهه کاریان همراه,10402620,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,64GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10402620
سبز روشن,#4dff97,51050000,53990000,پارس رسا,گارانتی 18 ماهه هماهنگ,10402620,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,64GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10402620
زرد لیمویی,#d2ff00,142500000,147000000,تجارت هوشمند فاخر,گارانتی 18 ماهه هماهنگ,11346266,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A54 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346266
سفید,#FFFFFF,144900000,148000000,فراز پیشرو,گارانتی 18 ماهه هماهنگ,11346266,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A54 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346266
مشکی,#212121,144800000,148000000,پردازشگر همراه,گارانتی 18 ماهه هما تلکام,11346266,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A54 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346266
مشکی,#212121,117950000,121800000,سانا همراه,گارانتی 18 ماهه هماهنگ,11346346,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A34 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346346
زرد لیمویی,#d2ff00,118900000,121800000,سانا همراه,گارانتی 18 ماهه هماهنگ,11346346,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A34 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346346
نقره ای,#dedede,119900000,121800000,مجلسی پرنس,گارانتی 18 ماهه هماهنگ,11346346,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A34 5G,8GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11346346
سبز روشن,#4dff97,74490000,76650000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,11341226,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A24 4G,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11341226
مشکی,#212121,74900000,76650000,دیجی‌کالا,گارانتی 18 ماهه هماهنگ,11341226,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A24 4G,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11341226
کرم,#ffecca,573400000,590000000,کارزین پلاس,گارانتی 18 ماهه آرمان همراه ارتباطات آریا,11103849,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy S23 Ultra,12GB,512GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103849
سبز,#00e676,574000000,590000000,آبان دیجیتال,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),11103849,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy S23 Ultra,12GB,512GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103849
سبز,#00e676,160000000,160000000,کارزین پلاس,گارانتی 18 ماهه آرمان همراه ارتباطات آریا,4667388,گوشی موبایل سامسونگ مدل Galaxy S20 FE 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - اکتیو,Samsung,Galaxy S20 FE 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-4667388
زرد لیمویی,#d2ff00,136960000,141500000,پارس رسا,گارانتی 18 ماهه هماهنگ,10940330,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A54 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940330
مشکی,#212121,141900000,142000000,پارس رسا,گارانتی 18 ماهه هماهنگ,10940330,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A54 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10940330
سبز روشن,#4dff97,90900000,92300000,پردازشگر همراه,گارانتی 18 ماهه هما تلکام,11159306,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11159306
مشکی,#212121,91500000,92100000,پردازشگر همراه,گارانتی 18 ماهه هما تلکام,11159306,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11159306
نقره ای,#dedede,91600000,92400000,فراز پیشرو,گارانتی 18 ماهه هماهنگ,11159306,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11159306
برنز,#c77b30,35750000,36750000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه آرکا تجارت بیستون,7384166,گوشی موبایل سامسونگ مدل Galaxy A03 Core SM-A032F/DS دو سیم‌ کارت ظرفیت 32 گیگابایت و رم 2 گیگابایت,Samsung,Galaxy A03 Core SM-A032F/DS,2GB,32GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-7384166
مشکی,#212121,185000000,185000000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11499375,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy S21 FE 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11499375
خاکستری,#9E9E9E,179800000,186790000,سپاهان همراه یاقوت,گارانتی 18 ماهه هماهنگ,11499375,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy S21 FE 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11499375
مشکی,#212121,150000000,150000000,دیجی‌کالا,گارانتی 18 ماهه دیجی کالا 1,8119459,گوشی موبایل سامسونگ مدل Galaxy A53 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A53 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8119459
گل بهی,#FF8A81,150000000,150000000,دیجی‌کالا,گارانتی 18 ماهه دیجی کالا سرویس+ بیمه 12 ماهه تجهیزات الکترونیک دیجی پی,8119459,گوشی موبایل سامسونگ مدل Galaxy A53 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A53 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8119459
آبی,#2196f3,153000000,153000000,مرکز تامین کالا افرا,گارانتی 18 ماهه داریا همراه پایتخت,8119459,گوشی موبایل سامسونگ مدل Galaxy A53 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A53 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8119459
مشکی,#212121,41300000,41990000,کارمان تلکام,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),9930019,گوشی موبایل سامسونگ مدل Galaxy A04 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A04,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9930019
مسی,#e65319,41300000,42400000,کارمان تلکام,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),9930019,گوشی موبایل سامسونگ مدل Galaxy A04 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت,Samsung,Galaxy A04,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9930019
مشکی,#212121,61460000,66800000,پارس رسا,گارانتی 18 ماهه هماهنگ,10403039,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403039
نقره ای,#dedede,61900000,66300000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,10403039,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403039
سبز روشن,#4dff97,60690000,62790000,دیجی‌کالا,گارانتی 18 ماهه هماهنگ,10403039,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - ویتنام,Samsung,Galaxy A14,4GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403039
نوک مدادی,#424242,159100000,159100000,کارمان تلکام,گارانتی 18 ماهه آبان همراه تجارت,11511876,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A54 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11511876
سفید,#FFFFFF,159000000,159000000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11511876,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A54 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11511876
مشکی,#212121,158800000,159800000,سپاهان همراه یاقوت,گارانتی 18 ماهه هماهنگ,11511876,گوشی موبایل سامسونگ مدل Galaxy A54 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A54 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11511876
مشکی,#212121,608990000,608990000,کارمان تلکام,گارانتی 18 ماهه آبان همراه تجارت,12156236,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 512 گیگابایت و رم 12 گیگابایت به همراه شارژر 45 وات سامسونگ,Samsung,Galaxy S23 Ultra,12GB,512GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12156236
نقره ای,#dedede,127700000,133700000,فراز پیشرو,گارانتی 18 ماهه هماهنگ,12082827,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A34 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12082827
مشکی,#212121,133400000,133400000,مجلسی پرنس,گارانتی 18 ماهه هماهنگ,12082827,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy A34 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12082827
نقره ای,#dedede,90500000,90500000,گسترش همراه,گارانتی 18 ماهه داتیس همراه سپاهان,11341777,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A24 4G,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11341777
سبز روشن,#4dff97,90900000,90900000,گسترش همراه,گارانتی 18 ماهه پایدار پردازش کوشان,11341777,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A24 4G,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11341777
مشکی,#212121,90500000,91300000,فراز پیشرو,گارانتی 18 ماهه پرهام تجارت میهن البرز (مایتل ),11341777,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A24 4G,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11341777
مشکی,#212121,319000000,319000000,آبان دیجیتال,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),7855805,گوشی موبایل سامسونگ مدل Galaxy S22 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy S22 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-7855805
آبی یخی,#d5f2ff,820000000,820000000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,12210167,گوشی موبایل سامسونگ مدل Galaxy Z Fold5 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت,Samsung,Galaxy Z Fold5,12GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-12210167
قهوه ای,#562e1f,84500000,84500000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,8796893,گوشی موبایل سامسونگ مدل Galaxy M33 5G SM-M336BU/DS دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - اکتیو,Samsung,Galaxy M33 5G SM-M336BU/DS,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8796893
آبی,#2196f3,84590000,84590000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,8796893,گوشی موبایل سامسونگ مدل Galaxy M33 5G SM-M336BU/DS دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - اکتیو,Samsung,Galaxy M33 5G SM-M336BU/DS,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8796893
سبز,#00e676,84500000,84500000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,8796893,گوشی موبایل سامسونگ مدل Galaxy M33 5G SM-M336BU/DS دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - اکتیو,Samsung,Galaxy M33 5G SM-M336BU/DS,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8796893
مشکی,#212121,38790000,38850000,پردازشگر همراه,گارانتی 18 ماهه هما تلکام,10310708,گوشی موبایل سامسونگ مدل Galaxy A04e دو سیم کارت ظرفیت 64 گیگابایت و رم 3 گیگابایت ,Samsung,Galaxy A04e,3GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10310708
آبی,#2196f3,38850000,38850000,کیان ارتباط فردا,گارانتی 18 ماهه ویراسرویس (تجارت گستر فخیم),10310708,گوشی موبایل سامسونگ مدل Galaxy A04e دو سیم کارت ظرفیت 64 گیگابایت و رم 3 گیگابایت ,Samsung,Galaxy A04e,3GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10310708
مسی,#e65319,38800000,38800000,فراز پیشرو,گارانتی 18 ماهه هماهنگ,10310708,گوشی موبایل سامسونگ مدل Galaxy A04e دو سیم کارت ظرفیت 64 گیگابایت و رم 3 گیگابایت ,Samsung,Galaxy A04e,3GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-10310708
مشکی,#212121,78600000,78700000,سپاهان همراه یاقوت,گارانتی 18 ماهه هماهنگ,11763327,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11763327
سبز,#00e676,78700000,78700000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11763327,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11763327
نقره ای,#dedede,78600000,78700000,سپاهان همراه یاقوت,گارانتی 18 ماهه هماهنگ,11763327,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11763327
